Product Type,Comment,Total Thickness (mm),Outer Lite (Name_Thickness mm),Outer Lite NFRC ID,Outer Lite Low-E,Middle Lite (Name_Thickness mm),Middle Lite NFRC ID,Middle Lite Low-E,Inner Lite (Name_Thickness mm),Inner Lite NFRC ID,Inner Lite Low-E,Gas Fill,U-value NFRC (W/m²K),U-value NFRC (BTU/hrftF),R-value NFRC,SHGC,Tvis (Visible Transmittance),Exterior Visible Reflectance,Transmitted Color L*,Transmitted Color a*,Transmitted Color b*,Exterior Reflected Color L*,Exterior Reflected Color a*,Exterior Reflected Color b*,T-UV,NFRC,CEN,g-factor,U-value CEN (W/m�K)
EnthermalPlus,SB70 6mm / Argon 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Ar90,0.2483,0.0437,22.87,0.1735,0.4663,0.1602,73.81,-9.68,8.0,47.07,-6.23,-4.48,0.008,Yes,No,,
EnthermalPlus,SB70 6mm / Argon 7.49mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.3377,0.0595,16.81,0.2329,0.5968,0.1487,81.57,-6.94,6.17,45.58,-3.98,-4.92,0.045,Yes,No,,
EnthermalPlus,SB70 6mm / Argon 7.49mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarban® 70 glass  6mm,5439,Solarban® 70 S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.2541,0.0447,22.35,0.203,0.5404,0.1528,78.39,-7.34,6.01,46.13,-4.44,-6.33,0.0323,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Argon 8.09mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solexia®  6mm,5393,Solarban® 70 S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Ar90,0.3943,0.0694,14.4,0.1928,0.488,0.1392,75.27,-11.82,6.84,44.24,-8.82,-2.85,0.0164,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Argon 8.09mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solexia®  6mm,5393,Solarban® 70 S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Ar90,0.3021,0.0532,18.8,0.1677,0.4296,0.1269,71.46,-12.24,7.05,42.39,-9.0,-2.24,0.0088,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Argon 8.09mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solexia®  6mm,5393,Solarban® 70 S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Ar90,0.3228,0.0568,17.59,0.1751,0.4424,0.1209,72.3,-11.47,6.96,41.43,-7.81,-2.49,0.0111,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Argon 8.09mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solexia®  6mm,5393,Solarban® 70 S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Ar90,0.2548,0.0449,22.29,0.1502,0.4004,0.1228,69.43,-13.55,7.24,41.73,-8.18,-2.61,0.0033,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Argon 8.05mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solexia®  6mm,5393,Solarban® 70 S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Ar90,0.3012,0.053,18.85,0.174,0.4436,0.1227,72.4,-12.49,7.1,41.71,-7.98,-2.5,0.0122,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Argon 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solexia®  6mm,5393,Solarban® 70 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Ar90,0.2483,0.0437,22.87,0.151,0.4073,0.1331,69.88,-13.43,8.42,43.32,-10.01,-2.45,0.0047,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Argon 7.49mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solexia®  6mm,5393,Solarban® 70 S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.3377,0.0595,16.81,0.1993,0.5205,0.124,77.25,-11.41,6.72,41.98,-7.83,-3.04,0.0255,Yes,No,,
EnthermalPlus,SB70 Solexia 6mm / Argon 7.49mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solexia®  6mm,5393,Solarban® 70 S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.2541,0.0447,22.35,0.1743,0.4714,0.1274,74.23,-11.53,6.56,42.49,-8.24,-4.08,0.0186,Yes,No,,
EnthermalPlus,SB70 Solarbronze 6mm / Argon 8.09mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarbronze®  6mm,5377,Solarban® 70 S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Ar90,0.3943,0.0694,14.4,0.1449,0.3348,0.0879,64.22,-2.4,9.59,35.47,-0.22,-0.35,0.0137,Yes,No,,
EnthermalPlus,SB70 Solarbronze 6mm / Argon 8.09mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarbronze®  6mm,5377,Solarban® 70 S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Ar90,0.3021,0.0532,18.8,0.1241,0.2946,0.0821,60.86,-3.19,9.61,34.31,-0.55,-0.21,0.0074,Yes,No,,
EnthermalPlus,SB70 Solarbronze 6mm / Argon 8.09mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarbronze®  6mm,5377,Solarban® 70 S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Ar90,0.3228,0.0568,17.59,0.1302,0.3036,0.0794,61.62,-2.44,9.55,33.76,-0.04,-0.44,0.0094,Yes,No,,
EnthermalPlus,SB70 Solarbronze 6mm / Argon 8.09mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarbronze®  6mm,5377,Solarban® 70 S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Ar90,0.2548,0.0449,22.29,0.1091,0.2741,0.0803,59.04,-4.64,9.7,33.93,-0.22,-0.56,0.0028,Yes,No,,
EnthermalPlus,SB70 Solarbronze 6mm / Argon 8.05mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solarbronze®  6mm,5377,Solarban® 70 S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Ar90,0.3012,0.053,18.85,0.1289,0.3041,0.0803,61.68,-3.31,9.66,33.93,-0.17,-0.4,0.0102,Yes,No,,
EnthermalPlus,SB70 Solarbronze 6mm / Argon 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solarbronze®  6mm,5377,Solarban® 70 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Ar90,0.2483,0.0437,22.87,0.1094,0.2789,0.0848,59.45,-4.47,10.72,34.86,-1.02,-0.39,0.004,Yes,No,,
EnthermalPlus,SB70 Solarbronze 6mm / Argon 7.49mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarbronze®  6mm,5377,Solarban® 70 S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.3377,0.0595,16.81,0.1491,0.3573,0.0809,65.98,-1.84,9.58,34.08,0.1,-0.62,0.0212,Yes,No,,
EnthermalPlus,SB70 Solarbronze 6mm / Argon 7.49mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarbronze®  6mm,5377,Solarban® 70 S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.2541,0.0447,22.35,0.1276,0.3235,0.0823,63.31,-2.35,9.32,34.36,-0.25,-1.32,0.0156,Yes,No,,
EnthermalPlus,SB70 Solargray 6mm / Argon 8.09mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solargray®  6mm,5373,Solarban® 70 S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Ar90,0.3943,0.0694,14.4,0.1281,0.2799,0.0748,59.75,-4.45,3.26,32.91,-0.57,-3.95,0.0132,Yes,No,,
EnthermalPlus,SB70 Solargray 6mm / Argon 8.09mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solargray®  6mm,5373,Solarban® 70 S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Ar90,0.3021,0.0532,18.8,0.1092,0.2464,0.0708,56.59,-5.1,3.56,32.0,-0.77,-3.47,0.0071,Yes,No,,
EnthermalPlus,SB70 Solargray 6mm / Argon 8.09mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solargray®  6mm,5373,Solarban® 70 S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Ar90,0.3228,0.0568,17.59,0.1147,0.2539,0.0689,57.31,-4.4,3.41,31.56,-0.3,-3.55,0.0091,Yes,No,,
EnthermalPlus,SB70 Solargray 6mm / Argon 8.09mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solargray®  6mm,5373,Solarban® 70 S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Ar90,0.2548,0.0449,22.29,0.0958,0.2294,0.0695,54.89,-6.41,3.82,31.7,-0.4,-3.7,0.0027,Yes,No,,
EnthermalPlus,SB70 Solargray 6mm / Argon 8.05mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solargray®  6mm,5373,Solarban® 70 S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Ar90,0.3012,0.053,18.85,0.1133,0.2544,0.0694,57.37,-5.23,3.54,31.69,-0.4,-3.56,0.0099,Yes,No,,
EnthermalPlus,SB70 Solargray 6mm / Argon 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solargray®  6mm,5373,Solarban® 70 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Ar90,0.2483,0.0437,22.87,0.0959,0.2334,0.0728,55.26,-6.3,4.77,32.45,-1.07,-3.77,0.0038,Yes,No,,
EnthermalPlus,SB70 Solargray 6mm / Argon 7.49mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solargray®  6mm,5373,Solarban® 70 S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.3377,0.0595,16.81,0.131,0.2987,0.0699,61.42,-3.98,3.09,31.81,-0.28,-3.79,0.0205,Yes,No,,
EnthermalPlus,SB70 Solargray 6mm / Argon 7.49mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solargray®  6mm,5373,Solarban® 70 S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.2541,0.0447,22.35,0.1117,0.2705,0.0709,58.9,-4.36,3.06,32.05,-0.38,-4.53,0.015,Yes,No,,
EnthermalPlus,SB70 Optigray 6mm / Argon 8.09mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optigray®  6mm,5390,Solarban® 70 S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Ar90,0.3943,0.0694,14.4,0.1669,0.3966,0.1063,69.11,-6.69,5.48,39.01,-3.02,-3.83,0.0174,Yes,No,,
EnthermalPlus,SB70 Optigray 6mm / Argon 8.09mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optigray®  6mm,5390,Solarban® 70 S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Ar90,0.3021,0.0532,18.8,0.1439,0.3491,0.0982,65.55,-7.33,5.72,37.55,-3.28,-3.28,0.0094,Yes,No,,
EnthermalPlus,SB70 Optigray 6mm / Argon 8.09mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optigray®  6mm,5390,Solarban® 70 S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Ar90,0.3228,0.0568,17.59,0.1507,0.3596,0.0944,66.35,-6.56,5.6,36.83,-2.47,-3.47,0.0118,Yes,No,,
EnthermalPlus,SB70 Optigray 6mm / Argon 8.09mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optigray®  6mm,5390,Solarban® 70 S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Ar90,0.2548,0.0449,22.29,0.1275,0.3251,0.0956,63.64,-8.73,5.94,37.05,-2.69,-3.64,0.0036,Yes,No,,
EnthermalPlus,SB70 Optigray 6mm / Argon 8.05mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Optigray®  6mm,5390,Solarban® 70 S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Ar90,0.3012,0.053,18.85,0.1495,0.3604,0.0955,66.42,-7.5,5.74,37.04,-2.62,-3.47,0.013,Yes,No,,
EnthermalPlus,SB70 Optigray 6mm / Argon 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Optigray®  6mm,5390,Solarban® 70 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Ar90,0.2483,0.0437,22.87,0.128,0.3307,0.1022,64.06,-8.59,7.03,38.27,-3.9,-3.6,0.005,Yes,No,,
EnthermalPlus,SB70 Optigray 6mm / Argon 7.49mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optigray®  6mm,5390,Solarban® 70 S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.3377,0.0595,16.81,0.1723,0.4232,0.0964,70.97,-6.2,5.35,37.25,-2.43,-3.84,0.027,Yes,No,,
EnthermalPlus,SB70 Optigray 6mm / Argon 7.49mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optigray®  6mm,5390,Solarban® 70 S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.2541,0.0447,22.35,0.1489,0.3832,0.0985,68.14,-6.54,5.23,37.63,-2.7,-4.83,0.0197,Yes,No,,
EnthermalPlus,SB70 Solarblue 6mm / Argon 8.09mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarblue®  6mm,5396,Solarban® 70 S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Ar90,0.3943,0.0694,14.4,0.1556,0.3539,0.0948,66.24,-9.66,-2.88,37.18,-3.23,-10.03,0.0168,Yes,No,,
EnthermalPlus,SB70 Solarblue 6mm / Argon 8.09mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarblue®  6mm,5396,Solarban® 70 S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Ar90,0.3021,0.0532,18.8,0.1341,0.3116,0.0882,62.82,-10.13,-2.25,35.89,-3.39,-8.91,0.0091,Yes,No,,
EnthermalPlus,SB70 Solarblue 6mm / Argon 8.09mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarblue®  6mm,5396,Solarban® 70 S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Ar90,0.3228,0.0568,17.59,0.1404,0.3208,0.085,63.57,-9.38,-2.48,35.23,-2.56,-8.9,0.0115,Yes,No,,
EnthermalPlus,SB70 Solarblue 6mm / Argon 8.09mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarblue®  6mm,5396,Solarban® 70 S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Ar90,0.2548,0.0449,22.29,0.1188,0.2905,0.086,61.0,-11.37,-1.8,35.44,-2.68,-9.13,0.0034,Yes,No,,
EnthermalPlus,SB70 Solarblue 6mm / Argon 8.05mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solarblue®  6mm,5396,Solarban® 70 S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Ar90,0.3012,0.053,18.85,0.1392,0.3218,0.0859,63.66,-10.31,-2.31,35.42,-2.67,-8.98,0.0126,Yes,No,,
EnthermalPlus,SB70 Solarblue 6mm / Argon 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Solarblue®  6mm,5396,Solarban® 70 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Ar90,0.2483,0.0437,22.87,0.1191,0.2953,0.0916,61.38,-11.32,-0.76,36.56,-3.82,-9.44,0.0049,Yes,No,,
EnthermalPlus,SB70 Solarblue 6mm / Argon 7.49mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarblue®  6mm,5396,Solarban® 70 S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.3377,0.0595,16.81,0.1603,0.3775,0.0867,68.04,-9.26,-3.21,35.62,-2.67,-9.43,0.026,Yes,No,,
EnthermalPlus,SB70 Solarblue 6mm / Argon 7.49mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Solarblue®  6mm,5396,Solarban® 70 S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.2541,0.0447,22.35,0.1384,0.3419,0.0885,65.31,-9.44,-3.03,35.99,-2.56,-10.6,0.0191,Yes,No,,
EnthermalPlus,SB70 Optiblue 6mm / Argon 8.09mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optiblue® (Solarban® z75)  6mm,5428,Solarban® 70 S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Ar90,0.3943,0.0694,14.4,0.1733,0.4037,0.1093,69.77,-6.72,0.27,39.66,-1.87,-8.75,0.0222,Yes,No,,
EnthermalPlus,SB70 Optiblue 6mm / Argon 8.09mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optiblue® (Solarban® z75)  6mm,5428,Solarban® 70 S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Ar90,0.3021,0.0532,18.8,0.1495,0.3553,0.1009,66.19,-7.39,0.76,38.16,-2.18,-7.77,0.0118,Yes,No,,
EnthermalPlus,SB70 Optiblue 6mm / Argon 8.09mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optiblue® (Solarban® z75)  6mm,5428,Solarban® 70 S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Ar90,0.3228,0.0568,17.59,0.1566,0.3659,0.0968,66.98,-6.58,0.57,37.4,-1.33,-7.85,0.0149,Yes,No,,
EnthermalPlus,SB70 Optiblue 6mm / Argon 8.09mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optiblue® (Solarban® z75)  6mm,5428,Solarban® 70 S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Ar90,0.2548,0.0449,22.29,0.1321,0.3309,0.0981,64.27,-8.81,1.13,37.64,-1.49,-8.09,0.0045,Yes,No,,
EnthermalPlus,SB70 Optiblue 6mm / Argon 8.05mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Optiblue® (Solarban® z75)  6mm,5428,Solarban® 70 S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Ar90,0.3012,0.053,18.85,0.1555,0.3669,0.098,67.07,-7.54,0.72,37.62,-1.47,-7.9,0.0165,Yes,No,,
EnthermalPlus,SB70 Optiblue 6mm / Argon 8.05mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.5,Optiblue® (Solarban® z75)  6mm,5428,Solarban® 70 S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Ar90,0.2483,0.0437,22.87,0.1325,0.3365,0.1051,64.68,-8.72,2.22,38.91,-2.68,-8.29,0.0064,Yes,No,,
EnthermalPlus,SB70 Optiblue 6mm / Argon 7.49mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optiblue® (Solarban® z75)  6mm,5428,Solarban® 70 S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.3377,0.0595,16.81,0.1799,0.4307,0.0989,71.65,-6.22,0.01,37.85,-1.35,-8.34,0.0347,Yes,No,,
EnthermalPlus,SB70 Optiblue 6mm / Argon 7.49mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.44,Optiblue® (Solarban® z75)  6mm,5428,Solarban® 70 S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.2541,0.0447,22.35,0.1552,0.39,0.1012,68.8,-6.58,0.07,38.25,-1.39,-9.6,0.0252,Yes,No,,
EnthermalPlus,LUMI 6mm / Argon 7.75mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Ar90,0.4001,0.0705,14.19,0.489,0.7006,0.1689,86.98,-4.76,4.21,48.35,-2.53,-5.53,0.158,Yes,Yes,0.495826,0.420245
EnthermalPlus,LUMI 6mm / Argon 7.75mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Ar90,0.3056,0.0538,18.58,0.3312,0.6162,0.1441,82.66,-5.86,4.53,44.98,-3.39,-3.55,0.0795,Yes,Yes,0.339669,0.317139
EnthermalPlus,LUMI 6mm / Argon 7.75mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Ar90,0.3267,0.0575,17.38,0.3662,0.6352,0.1319,83.64,-4.81,4.35,43.17,-1.66,-3.88,0.0946,Yes,Yes,0.374644,0.340285
EnthermalPlus,LUMI 6mm / Argon 7.75mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Ar90,0.2573,0.0453,22.07,0.2573,0.5732,0.1358,80.32,-7.95,4.91,43.75,-1.77,-4.58,0.0293,Yes,Yes,0.265382,0.264114
EnthermalPlus,LUMI 6mm / Argon 7.71mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.46,SGG ECLAZ II 6mm,20756,ECLAZ II S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Ar90,0.3046,0.0536,18.64,0.3548,0.6365,0.1352,83.73,-5.99,4.5,43.67,-2.14,-3.96,0.1156,Yes,No,,
EnthermalPlus,LUMI 6mm / Argon 7.71mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.46,SGG ECLAZ II 6mm,20756,ECLAZ II S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Ar90,0.2507,0.0441,22.65,0.2531,0.5826,0.1567,80.79,-7.8,6.19,46.71,-4.01,-4.83,0.0409,Yes,No,,
EnthermalPlus,LUMI 6mm / Argon 7.15mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.3418,0.0602,16.62,0.5045,0.7483,0.1384,89.27,-4.01,3.94,44.25,-1.62,-4.83,0.2631,Yes,Yes,0.510575,0.356407
EnthermalPlus,LUMI 6mm / Argon 7.15mm / SKN183 6mm / Vacuum 0.25mm / Clear 6mm,25.4,SGG ECLAZ II 6mm,20756,ECLAZ II S2,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.2564,0.0452,22.15,0.3276,0.6766,0.1444,85.8,-4.82,3.91,45.11,-2.16,-7.78,0.1791,Yes,Yes,0.334634,0.262846
EnthermalPlus,ZEN 6mm / Argon 7.75mm / C180 6mm / Vacuum 0.25mm / Clear 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,6mm Clear,2194,LoE 180 S4,Float Glass - 6mm,2004,,Ar90,0.3977,0.07,14.28,0.4137,0.6647,0.2242,85.15,-4.82,5.24,54.76,-2.23,-7.7,0.1477,Yes,Yes,0.419706,0.417196
EnthermalPlus,ZEN 6mm / Argon 7.75mm / C270 6mm / Vacuum 0.25mm / Clear 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,6mm Clear,2029,LoE² 270 S4,Float Glass - 6mm,2004,,Ar90,0.3041,0.0536,18.67,0.2998,0.5839,0.2018,80.86,-5.9,5.61,52.31,-2.79,-6.66,0.0751,Yes,Yes,0.306885,0.315386
EnthermalPlus,ZEN 6mm / Argon 7.75mm / C272 6mm / Vacuum 0.25mm / Clear 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,6 mm Clear,2014,LoE² 272 S4,Float Glass - 6mm,2004,,Ar90,0.3251,0.0572,17.47,0.3276,0.6014,0.1909,81.79,-4.85,5.46,51.05,-1.54,-7.05,0.0891,Yes,Yes,0.334634,0.338275
EnthermalPlus,ZEN 6mm / Argon 7.75mm / C366 6mm / Vacuum 0.25mm / Clear 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,6mm Clear,2157,LoE³ 366 S4,Float Glass - 6mm,2004,,Ar90,0.2563,0.0451,22.16,0.238,0.5429,0.1944,78.54,-7.9,5.97,51.44,-1.66,-7.47,0.0273,Yes,Yes,0.244829,0.262888
EnthermalPlus,ZEN 6mm / Argon 7.71mm / SB60 6mm / Vacuum 0.25mm / Clear 6mm,25.46,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,Clear  6mm,5284,Solarban® 60 S4,Clear Float Glass,415,,Ar90,0.3032,0.0534,18.73,0.3189,0.6027,0.1939,81.88,-6.01,5.6,51.4,-1.88,-7.05,0.109,Yes,No,,
EnthermalPlus,ZEN 6mm / Argon 7.71mm / SB70 6mm / Vacuum 0.25mm / Clear 6mm,25.46,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,Solarban® 70 glass  6mm,5439,Solarban® 70 S4,Clear Float Glass,415,,Ar90,0.2497,0.044,22.74,0.235,0.5525,0.2131,79.05,-7.78,7.17,53.55,-3.35,-7.39,0.0382,Yes,No,,
EnthermalPlus,ZEN 6mm / Argon 7.15mm / LUMI 6mm / Vacuum 0.25mm / Clear 6mm,25.4,SGG ECLAZ ONE II 6mm,20764,ECLAZ ONE II S2,SGG ECLAZ II 6mm,20756,ECLAZ II S4,SGG PLANICLEAR 6mm,21013,,Ar90,0.3402,0.0599,16.69,0.4314,0.7087,0.1967,87.33,-4.1,5.08,51.79,-1.5,-7.57,0.2448,Yes,Yes,0.436743,0.354512
